partner_code,car_number,maker,model_name,sub_model,trim_name,options,ext_color,int_color,year,mileage,fuel_type,policy_code,vehicle_status,product_type,vehicle_class,vehicle_price,first_registration_date,partner_memo,photo_link,rent_1,deposit_1,rent_12,deposit_12,rent_24,deposit_24,rent_36,deposit_36,rent_48,deposit_48,rent_60,deposit_60
RP009,133하3204,현대,그랜저,그랜저 GN7 22~,3.5 LPG 2WD 프리미엄,"후측방 충돌방지 보조,내비,열선핸들,열선시트(앞,뒤)",화이트,브라운,,29022,LPG,,출고협의,중고렌트,,34935503,2024-11-20,"1개월 계약시 월주행 3천 KM / 1KM 초과시 500원 / 월렌트 계약시 수도권 (경기 일부지역제외) 무상배차 / 12개월 약시 전국 무상배차(제주,섬 제외) / 회차는 대면진행",https://drive.google.com/open?id=16vWEhst8f4GKNZ0v56rkOl0jiVQZiA74,1200000,30100,1150000,30100,1100000,1000000,,1000000,1000000,1000000,,1000000
RP009,133하3149,현대,그랜저,그랜저 GN7 22~,디 LPi 3.5 프리미엄,"통풍시트, 전동식트렁크",화이트,브라운,,36477,LPG,,출고협의,중고렌트,,34711867,2024-11-20,"1개월 계약시 월주행 3천 KM / 1KM 초과시 500원 / 월렌트 계약시 수도권 (경기 일부지역제외) 무상배차 / 12개월 약시 전국 무상배차(제주,섬 제외) / 회차는 대면진행",https://drive.google.com/open?id=1a6ySZND8qtDk39iSvm6VqEIEHc2AGPa9,1400000,30100,1350000,30100,1300000,1000000,,1000000,1250000,1000000,,1000000
RP009,133하3096,현대,그랜저,그랜저 GN7 22~,3.5 LPG 2WD 프리미엄,현대스마트센스1,화이트,블랙,,63295,LPG,,출고협의,중고렌트,,39850000,2023-07-25,"1개월 계약시 월주행 3천 KM / 1KM 초과시 500원 / 월렌트 계약시 수도권 (경기 일부지역제외) 무상배차 / 12개월 약시 전국 무상배차(제주,섬 제외) / 회차는 대면진행",https://drive.google.com/open?id=15iy_At51lhvLtv7RHL3DwQiSqmoUhgNO,1200000,30100,1150000,30100,1100000,1000000,,1000000,1000000,1000000,,1000000
RP009,133하3094,현대,그랜저,그랜저 GN7 22~,3.5 LPG 2WD 프리미엄,현대스마트센스1,블랙,블랙,,58347,LPG,,출고협의,중고렌트,,39850000,2023-07-25,"1개월 계약시 월주행 3천 KM / 1KM 초과시 500원 / 월렌트 계약시 수도권 (경기 일부지역제외) 무상배차 / 12개월 약시 전국 무상배차(제주,섬 제외) / 회차는 대면진행",https://drive.google.com/open?id=1F_u5E39d4tfufznizM6UIYAbW6R1Idgp,1200000,30100,1150000,30100,1100000,1000000,,1000000,1000000,1000000,,1000000
RP009,133하3148,현대,그랜저,그랜저 GN7 22~,3.5 LPG 2WD 프리미엄,프리미엄초이스,화이트,브라운,,43435,LPG,,출고협의,중고렌트,,40500000,2024-11-20,"1개월 계약시 월주행 3천 KM / 1KM 초과시 500원 / 월렌트 계약시 수도권 (경기 일부지역제외) 무상배차 / 12개월 약시 전국 무상배차(제주,섬 제외) / 회차는 대면진행",https://drive.google.com/open?id=1yn6ziMHsO9PRivWp8mQ2MHdogiZL6vHP,1200000,30100,1150000,30100,1100000,1000000,,1000000,1000000,1000000,,1000000
RP009,154하9492,현대,그랜저,그랜저 GN7 22~,3.5 LPG 2WD 프리미엄,,화이트,블랙,,14943,LPG,,출고협의,중고렌트,,33948888,2025-06-26,"1개월 계약시 월주행 3천 KM / 1KM 초과시 500원 / 월렌트 계약시 수도권 (경기 일부지역제외) 무상배차 / 12개월 약시 전국 무상배차(제주,섬 제외) / 회차는 대면진행",https://drive.google.com/open?id=1dEalUczaprb9f9t05FT0Vw9A3O5fv5kj,1200000,30100,1150000,30100,1100000,1000000,,1000000,1000000,1000000,,1000000
RP009,133하3201,현대,그랜저,그랜저 GN7 22~,3.5 LPG 2WD 프리미엄,"후측방 충돌방지 보조,내비,열선핸들,열선시트(앞,뒤)",화이트,브라운,,30173,LPG,,출고협의,중고렌트,,40500000,2024-11-20,"1개월 계약시 월주행 3천 KM / 1KM 초과시 500원 / 월렌트 계약시 수도권 (경기 일부지역제외) 무상배차 / 12개월 약시 전국 무상배차(제주,섬 제외) / 회차는 대면진행",https://drive.google.com/open?id=1yCTBoUjERwuMHSdKD1fbxC8wQBFQrTRk,1200000,30100,1150000,30100,1100000,1000000,,1000000,1000000,1000000,,1000000
RP009,159우7599,현대,아반떼,아반떼 CN7 20~,AD 1.6 LPI 스타일,가죽시트,그레이,블랙,,192529,LPG,,출고협의,중고렌트,,14338182,2019-01-25,"1개월 계약시 월주행 3천 KM / 1KM 초과시 300원 / 월렌트 계약시 수도권 (경기 일부지역제외) 무상배차 / 12개월 약시 전국 무상배차(제주,섬 제외) / 회차는 대면진행",https://drive.google.com/open?id=14iMdZd3SSWC0mrk-TvMzlgnnuuMhtdnF,550000,2060,500000,2060,450000,600000,,600000,400000,600000,,600000
RP009,159우7579,현대,아반떼,아반떼 CN7 20~,AD 1.6 LPI 스타일,가죽시트,그레이,블랙,,169579,LPG,,출고협의,중고렌트,,14171818,2019-03-06,"1개월 계약시 월주행 3천 KM / 1KM 초과시 300원 / 월렌트 계약시 수도권 (경기 일부지역제외) 무상배차 / 12개월 약시 전국 무상배차(제주,섬 제외) / 회차는 대면진행",https://drive.google.com/open?id=1rAIYh84lo4Z3KWJgRwwwCU13nxFVKe4A,550000,2060,500000,2060,450000,600000,,600000,400000,600000,,600000
RP009,133하3069,현대,아반떼,아반떼 CN7 20~,AD 1.6 가솔린 스타일,"내비,버튼시동,풀오토에어컨,가죽시트,열선시트(앞),후측방 충돌 경고",블랙,블랙,,139650,가솔린,,출고협의,중고렌트,,15290909,2019-03-21,"1개월 계약시 월주행 3천 KM / 1KM 초과시 300원 / 월렌트 계약시 수도권 (경기 일부지역제외) 무상배차 / 12개월 약시 전국 무상배차(제주,섬 제외) / 회차는 대면진행",https://drive.google.com/open?id=1ATAFFtdz8iRdIAN2W4EWFi4qBkzW8Cbm,550000,2060,500000,2060,450000,600000,,600000,400000,600000,,600000
RP009,133하2275,현대,아반떼,아반떼 CN7 20~,AD 1.6 LPI 스타일,가죽시트,화이트,블랙,,137950,LPG,,출고협의,중고렌트,,16971818,2019-05-28,"1개월 계약시 월주행 3천 KM / 1KM 초과시 300원 / 월렌트 계약시 수도권 (경기 일부지역제외) 무상배차 / 12개월 약시 전국 무상배차(제주,섬 제외) / 회차는 대면진행",https://drive.google.com/open?id=1-ex_U9dL-5n56Mfk-sexbkD1CNmmC9pl,550000,2060,500000,2060,450000,600000,,600000,400000,600000,,600000
RP009,113보9092,현대,아반떼,아반떼 CN7 20~,AD 1.6 LPI 스타일,가죽시트,실버,블랙,,151254,LPG,,출고협의,중고렌트,,14171818,2019-02-27,"1개월 계약시 월주행 3천 KM / 1KM 초과시 300원 / 월렌트 계약시 수도권 (경기 일부지역제외) 무상배차 / 12개월 약시 전국 무상배차(제주,섬 제외) / 회차는 대면진행",https://drive.google.com/open?id=1QkTK9vTOOjRl3Y-RhIHDoVzpij1YrY5_,550000,2060,500000,2060,450000,600000,,600000,400000,600000,,600000
RP009,113보9005,현대,아반떼,아반떼 CN7 20~,AD 1.6 가솔린 스타일,"내비,버튼시동,풀오토에어컨,가죽시트,열선시트(앞),후측방 충돌 경고",그레이,블랙,,158421,가솔린,,출고협의,중고렌트,,15653656,2019-01-23,"1개월 계약시 월주행 3천 KM / 1KM 초과시 300원 / 월렌트 계약시 수도권 (경기 일부지역제외) 무상배차 / 12개월 약시 전국 무상배차(제주,섬 제외) / 회차는 대면진행",https://drive.google.com/open?id=14bCr_n1NifBJJyhrI_nbWz-qvV9edU_j,550000,2060,500000,2060,450000,600000,,600000,400000,600000,,600000
RP009,166허9303,현대,아반떼,아반떼 CN7 20~,1.6 Lpi,LKAS,블랙,블랙,,179252,LPG,,출고협의,중고렌트,,15410909,2020-11-30,"1개월 계약시 월주행 3천 KM / 1KM 초과시 300원 / 월렌트 계약시 수도권 (경기 일부지역제외) 무상배차 / 12개월 약시 전국 무상배차(제주,섬 제외) / 회차는 대면진행",https://drive.google.com/open?id=1nObL_8myFjplxPynfrlYJtQWwxn4qNw3,650000,2060,600000,2060,550000,600000,,600000,450000,600000,,600000
RP009,154하9520,현대,아반떼,아반떼 CN7 20~,1.6 LPI 스마트,"내비, 듀얼 풀오토 에어컨, 버튼시동",화이트,블랙,,12839,LPG,,출고협의,중고렌트,,20300000,2025-09-09,"1개월 계약시 월주행 3천 KM / 1KM 초과시 300원 / 월렌트 계약시 수도권 (경기 일부지역제외) 무상배차 / 12개월 약시 전국 무상배차(제주,섬 제외) / 회차는 대면진행",https://drive.google.com/open?id=1B_rxedtsyvBV5HoWmtNdK9bdHD46KIsY,650000,2060,600000,2060,570000,600000,,600000,480000,600000,,600000
RP009,154하9519,현대,아반떼,아반떼 CN7 20~,1.6 LPI 스마트,"내비, 듀얼 풀오토 에어컨, 버튼시동",화이트,블랙,,8327,LPG,,출고협의,중고렌트,,20300000,2025-09-09,"1개월 계약시 월주행 3천 KM / 1KM 초과시 300원 / 월렌트 계약시 수도권 (경기 일부지역제외) 무상배차 / 12개월 약시 전국 무상배차(제주,섬 제외) / 회차는 대면진행",https://drive.google.com/open?id=1-Kx_-0pZldDKEzw0VOONvbdl1ugDf0jn,650000,2060,600000,2060,570000,600000,,600000,480000,600000,,600000
RP009,154하9518,현대,아반떼,아반떼 CN7 20~,1.6 LPI 스마트,"내비, 듀얼 풀오토 에어컨, 버튼시동",화이트,블랙,,1927,LPG,,출고협의,중고렌트,,20300000,2025-09-09,"1개월 계약시 월주행 3천 KM / 1KM 초과시 300원 / 월렌트 계약시 수도권 (경기 일부지역제외) 무상배차 / 12개월 약시 전국 무상배차(제주,섬 제외) / 회차는 대면진행",https://drive.google.com/open?id=1XpivKyPdm-tXbjEIeYWtpQjKZ7jIzw7P,650000,2060,600000,2060,570000,600000,,600000,480000,600000,,600000
RP009,11호5280,현대,아반떼,아반떼 CN7 20~,1.6 모던,기본옵션,화이트,블랙,,27997,가솔린,,출고협의,중고렌트,,20389070,2024-09-27,"1개월 계약시 월주행 3천 KM / 1KM 초과시 300원 / 월렌트 계약시 수도권 (경기 일부지역제외) 무상배차 / 12개월 약시 전국 무상배차(제주,섬 제외) / 회차는 대면진행",https://drive.google.com/open?id=180ShpREWNRTqh0prjxTQ_YOwjOtNIvjo,650000,2060,600000,2060,570000,600000,,600000,480000,600000,,600000
RP009,11호5255,현대,아반떼,아반떼 CN7 20~,1.6 모던,기본옵션,화이트,블랙,,17554,가솔린,,출고협의,중고렌트,,20389070,2024-09-27,"1개월 계약시 월주행 3천 KM / 1KM 초과시 300원 / 월렌트 계약시 수도권 (경기 일부지역제외) 무상배차 / 12개월 약시 전국 무상배차(제주,섬 제외) / 회차는 대면진행",https://drive.google.com/open?id=16kJaGf4k_QDYFevHvdLc4J6mZiNjJUWn,650000,2060,600000,2060,570000,600000,,600000,480000,600000,,600000
RP009,154하9503,현대,투싼,투싼 NX4 20~,가솔린 1.6 터보 2WD 모던,"내비, FULL LED 헤드램프",화이트,블랙,,15846,가솔린,,출고협의,중고렌트,,24791138,2025-07-25,"1개월 계약시 월주행 3천 KM / 1KM 초과시 300원 / 월렌트 계약시 수도권 (경기 일부지역제외) 무상배차 / 12개월 약시 전국 무상배차(제주,섬 제외) / 회차는 대면진행",https://drive.google.com/open?id=1YKG5-5nUWC8VPbSabEubDvHw1gSv9hDO,1200000,30100,1150000,30100,1100000,1000000,,1000000,1050000,1000000,,1000000
RP009,133하3137,현대,투싼,더 뉴 투싼 NX4 (페리) 23~,디젤 2.0 2WD,"10.25인치 내비,후측방 충돌방지 보조,SCC",블랙,블랙,,77961,디젤,,출고협의,중고렌트,,26462083,2022-11-22,"1개월 계약시 월주행 3천 KM / 1KM 초과시 300원 / 월렌트 계약시 수도권 (경기 일부지역제외) 무상배차 / 12개월 약시 전국 무상배차(제주,섬 제외) / 회차는 대면진행",https://drive.google.com/open?id=1I0DK1HEVxvCv8EyH6_kMA4w4ZaedApKr,1000000,30100,950000,30100,900000,1000000,,1000000,800000,1000000,,1000000
RP009,76하6390,현대,스타렉스,더 뉴 그랜드 스타렉스,그랜드 12인승 스마트,"전동접이미러,가죽시트,열선시트(앞)",블랙,그레이,,137259,디젤,,출고협의,중고렌트,,23083636,2018-11-26,"1개월 계약시 월주행 3천 KM / 1KM 초과시 500원 / 월렌트 계약시 수도권 (경기 일부지역제외) 무상배차 / 12개월 약시 전국 무상배차(제주,섬 제외) / 회차는 대면진행",https://drive.google.com/open?id=1cM4a09g4aTZugo8HLEKepPUVjYtI2uiR,750000,30100,700000,30100,650000,1000000,,1000000,550000,1000000,,1000000
RP009,72호3211,현대,스타렉스,그랜드 스타렉스,그랜드 12인승 스마트,"전동접이미러,가죽시트,열선시트(앞)",실버,그레이,,131357,디젤,,출고협의,중고렌트,,22909091,2018-12-27,"1개월 계약시 월주행 3천 KM / 1KM 초과시 500원 / 월렌트 계약시 수도권 (경기 일부지역제외) 무상배차 / 12개월 약시 전국 무상배차(제주,섬 제외) / 회차는 대면진행",https://drive.google.com/open?id=1q7W6JyPsjzDmJgg4FUfLykIHaYx9noQi,750000,30100,700000,30100,650000,1000000,,1000000,550000,1000000,,1000000
RP009,133하3131,현대,스타리아,스타리아 US4 21~,투어러 9인승 모던,"내비,열선핸들",화이트,블랙,,74701,LPG,,출고협의,중고렌트,,30610909,2023-11-02,"1개월 계약시 월주행 3천 KM / 1KM 초과시 500원 / 월렌트 계약시 수도권 (경기 일부지역제외) 무상배차 / 12개월 약시 전국 무상배차(제주,섬 제외) / 회차는 대면진행",https://drive.google.com/open?id=1fmX2z1TImVpWNYqJCvt_0TyT2u4qAoI5,1300000,30100,1200000,30100,1100000,1000000,,1000000,1000000,1000000,,1000000
RP009,133하3099,현대,스타리아,스타리아 US4 21~,투어러 9인승 모던,"내비,열선핸들",블랙,블랙,,82801,LPG,,출고협의,중고렌트,,30610909,2023-09-25,"1개월 계약시 월주행 3천 KM / 1KM 초과시 500원 / 월렌트 계약시 수도권 (경기 일부지역제외) 무상배차 / 12개월 약시 전국 무상배차(제주,섬 제외) / 회차는 대면진행",https://drive.google.com/open?id=1PEoAWg_sHBNhPlLMZgzhl1CDRRPfcEoI,1300000,30100,1200000,30100,1100000,1000000,,1000000,1000000,1000000,,1000000
RP009,154하9491,현대,싼타페,싼타페 MX5 23~,디 가솔린 2.5 터보 2WD 5인승 익스클루시브,"전동접이, 알루미늄휠, LED, 전자식룸미러, 빌트인 캠2, 증강현실내비게이션, 듀얼 와이드 선루프 +루프랙",화이트,블랙,,19089,가솔린,,출고협의,중고렌트,,29923249,2025-06-17,"1개월 계약시 월주행 3천 KM / 1KM 초과시 500원 / 월렌트 계약시 수도권 (경기 일부지역제외) 무상배차 / 12개월 약시 전국 무상배차(제주,섬 제외) / 회차는 대면진행",https://drive.google.com/open?id=12W4N__5Rs6S8bKebsXeFCHCvZ8HIB7vJ,1200000,30100,1150000,30100,1100000,1000000,,1000000,1000000,1000000,,1000000
RP009,134호5244,현대,싼타페,싼타페 MX5 23~,디 가솔린 2.5 터보 2WD 7인승 프레스티지,듀얼와이드선루프,화이트,블랙,,46304,가솔린,,출고협의,중고렌트,,34474660,2023-09-19,"1개월 계약시 월주행 3천 KM / 1KM 초과시 500원 / 월렌트 계약시 수도권 (경기 일부지역제외) 무상배차 / 12개월 약시 전국 무상배차(제주,섬 제외) / 회차는 대면진행",https://drive.google.com/open?id=1VgjsukNPNqtHgFLTjb6Y44taQQMuRQIq,1200000,30100,1150000,30100,1100000,1000000,,1000000,1000000,1000000,,1000000
RP009,133하3114,현대,싼타페,싼타페 MX5 23~,가솔린 2.5T 2WD,"열선핸들,열선시트(전좌석),통풍시트(앞좌석),전동시트(운전석),SCC,전동식 트렁크",화이트,블랙,,49552,가솔린,,출고협의,중고렌트,,30930522,2023-09-27,"1개월 계약시 월주행 3천 KM / 1KM 초과시 500원 / 월렌트 계약시 수도권 (경기 일부지역제외) 무상배차 / 12개월 약시 전국 무상배차(제주,섬 제외) / 회차는 대면진행",https://drive.google.com/open?id=1s2Icb-dzuFz6kSLw_ZNoi3_5LwbwxCg5,1220000,30100,1150000,30100,1100000,1000000,,1000000,1000000,1000000,,1000000
RP009,133하3113,현대,싼타페,싼타페 MX5 23~,가솔린 2.5T 2WD,"열선핸들,열선시트(전좌석),통풍시트(앞좌석),전동시트(운전석),SCC,전동식 트렁크",화이트,블랙,,64797,가솔린,,출고협의,중고렌트,,30930522,2023-09-27,"1개월 계약시 월주행 3천 KM / 1KM 초과시 500원 / 월렌트 계약시 수도권 (경기 일부지역제외) 무상배차 / 12개월 약시 전국 무상배차(제주,섬 제외) / 회차는 대면진행",https://drive.google.com/open?id=1EcbfzDsHaGW15CSwU8hZXT6GNtUeOx0w,1210000,30100,1150000,30100,1100000,1000000,,1000000,1000000,1000000,,1000000
RP009,133하3098,현대,싼타페,싼타페 MX5 23~,가솔린 2.5T 2WD,"열선핸들,열선시트(전좌석),통풍시트(앞좌석),전동시트(운전석),SCC,전동식 트렁크",블랙,블랙,,51393,가솔린,,출고협의,중고렌트,,30861475,2023-09-15,"1개월 계약시 월주행 3천 KM / 1KM 초과시 500원 / 월렌트 계약시 수도권 (경기 일부지역제외) 무상배차 / 12개월 약시 전국 무상배차(제주,섬 제외) / 회차는 대면진행",https://drive.google.com/open?id=1orrs-KVqxPu45S0qgbp_7KqnnEp6JGV6,1200000,30100,1150000,30100,1100000,1000000,,1000000,1000000,1000000,,1000000
RP009,146하9832,현대,팰리세이드,팰리세이드 LX3 25~,2.5 2WD,,화이트,블랙,,12081,가솔린,,출고협의,중고렌트,,39365195,2025-08-06,"1개월 계약시 월주행 3천 KM / 1KM 초과시 500원 / 월렌트 계약시 수도권 (경기 일부지역제외) 무상배차 / 12개월 약시 전국 무상배차(제주,섬 제외) / 회차는 대면진행",https://drive.google.com/open?id=1y2Om3WcfnXozMFoQ6RlnDPK6lqqxl8JJ,1500000,30100,1450000,30100,1400000,1000000,,1000000,1300000,1000000,,1000000
RP009,146하9831,현대,팰리세이드,팰리세이드 LX3 25~,2.5 2WD,,화이트,블랙,,17726,가솔린,,출고협의,중고렌트,,39365195,2025-08-06,"1개월 계약시 월주행 3천 KM / 1KM 초과시 500원 / 월렌트 계약시 수도권 (경기 일부지역제외) 무상배차 / 12개월 약시 전국 무상배차(제주,섬 제외) / 회차는 대면진행",https://drive.google.com/open?id=1JbRFWfQLG8PvRw1V-A-4MVeFJ7Ay8UPm,1500000,30100,1450000,30100,1400000,1000000,,1000000,1300000,1000000,,1000000
RP009,133하3133,현대,팰리세이드,팰리세이드 LX2 18~,가솔린 3.8 4WD 캘리그래피,"듀얼 와이드 선루프,12.3인치 내비,메모리시트(운전석),후측방 충돌방지 보조,SCC,차로 유지 보조,HUD,SVM,전동식 트렁크, 프리미엄 릴렉션 시트,KRELL 프리미엄 스피커",블랙,화이트,,51882,가솔린,,출고협의,중고렌트,,47747578,2023-12-06,"1개월 계약시 월주행 3천 KM / 1KM 초과시 500원 / 월렌트 계약시 수도권 (경기 일부지역제외) 무상배차 / 12개월 약시 전국 무상배차(제주,섬 제외) / 회차는 대면진행",https://drive.google.com/open?id=1gkPOs5F1jW4BebME6XptveS2Xy19ONCI,1400000,30100,1350000,30100,1300000,1000000,,1000000,1200000,1000000,,1000000
RP009,133하3091,현대,팰리세이드,팰리세이드 LX2 18~,가솔린 3.8 2WD,"메모리시트(운전석),SVM,내비,열선핸들,열선시트(1,2열),전동시트(운전석),통풍시트(앞)",화이트,블랙,,69008,가솔린,,출고협의,중고렌트,,36283657,2023-04-04,"1개월 계약시 월주행 3천 KM / 1KM 초과시 500원 / 월렌트 계약시 수도권 (경기 일부지역제외) 무상배차 / 12개월 약시 전국 무상배차(제주,섬 제외) / 회차는 대면진행",https://drive.google.com/open?id=1xoMbnaDBDLS5-aaJFufrJ8zi59O-imep,1400000,30100,1350000,30100,1300000,1000000,,1000000,1200000,1000000,,1000000
RP009,133하3088,현대,팰리세이드,더 뉴 팰리세이드 LX2 (페리) 22~,가솔린 3.8 2WD,"메모리시트(운전석),SVM,내비,열선핸들,열선시트(1,2열),전동시트(운전석),통풍시트(앞)",화이트,블랙,,75329,가솔린,,출고협의,중고렌트,,36283657,2023-04-04,"1개월 계약시 월주행 3천 KM / 1KM 초과시 500원 / 월렌트 계약시 수도권 (경기 일부지역제외) 무상배차 / 12개월 약시 전국 무상배차(제주,섬 제외) / 회차는 대면진행",https://drive.google.com/open?id=1eTi3zXm-O5Qpf_B_qmvwA2q1k-z0P5GI,1400000,30100,1350000,30100,1300000,1000000,,1000000,1200000,1000000,,1000000
RP009,109하1065,르노,SM6,SM6 LFD 16~,2.0 Lpe SE,"네비,버튼시동,열선핸들,가죽시트,전동시트(운전석)",화이트,블랙,,167481,LPG,,출고협의,중고렌트,,17593673,2019-12-11,"1개월 계약시 월주행 3천 KM / 1KM 초과시 300원 / 월렌트 계약시 수도권 (경기 일부지역제외) 무상배차 / 12개월 약시 전국 무상배차(제주,섬 제외) / 회차는 대면진행",https://drive.google.com/open?id=1aaAv-Ikw-ukytgoO8UDE2wOxxjbTmbLL,600000,30100,500000,30100,450000,1000000,,1000000,350000,1000000,,1000000
RP009,109하1064,르노,SM6,SM6 LFD 16~,2.0 Lpe SE,"네비,버튼시동,열선핸들,가죽시트,전동시트(운전석)",그레이,블랙,,184461,LPG,,출고협의,중고렌트,,17593673,2019-12-17,"1개월 계약시 월주행 3천 KM / 1KM 초과시 300원 / 월렌트 계약시 수도권 (경기 일부지역제외) 무상배차 / 12개월 약시 전국 무상배차(제주,섬 제외) / 회차는 대면진행",https://drive.google.com/open?id=1aBAyJkUH_I9e5qVw_bJ2qg6uX5cUG1Wx,600000,30100,500000,30100,450000,1000000,,1000000,350000,1000000,,1000000
RP009,109하1063,르노,SM6,SM6 LFD 16~,2.0 Lpe SE,"네비,버튼시동,열선핸들,가죽시트,전동시트(운전석)",화이트,블랙,,185584,LPG,,출고협의,중고렌트,,17593673,2019-12-12,"1개월 계약시 월주행 3천 KM / 1KM 초과시 300원 / 월렌트 계약시 수도권 (경기 일부지역제외) 무상배차 / 12개월 약시 전국 무상배차(제주,섬 제외) / 회차는 대면진행",https://drive.google.com/open?id=1vzh725llHoAWxQGP3nltJWaj0L5hbBFF,600000,30100,500000,30100,450000,1000000,,1000000,350000,1000000,,1000000
RP009,109하1062,르노,SM6,SM6 LFD 16~,2.0 Lpe SE,"네비,버튼시동,열선핸들,가죽시트,전동시트(운전석)",블랙,블랙,,231754,LPG,,출고협의,중고렌트,,17593673,2019-12-13,"1개월 계약시 월주행 3천 KM / 1KM 초과시 300원 / 월렌트 계약시 수도권 (경기 일부지역제외) 무상배차 / 12개월 약시 전국 무상배차(제주,섬 제외) / 회차는 대면진행",https://drive.google.com/open?id=1eKszkvyhSDC2GggUv0GpycZoGZ-ZU6iV,600000,30100,500000,30100,450000,1000000,,1000000,350000,1000000,,1000000
RP009,109하1061,르노,SM6,SM6 LFD 16~,2.0 Lpe SE,"네비,버튼시동,열선핸들,가죽시트,전동시트(운전석)",블랙,블랙,,137954,LPG,,출고협의,중고렌트,,17593673,2019-12-13,"1개월 계약시 월주행 3천 KM / 1KM 초과시 300원 / 월렌트 계약시 수도권 (경기 일부지역제외) 무상배차 / 12개월 약시 전국 무상배차(제주,섬 제외) / 회차는 대면진행",https://drive.google.com/open?id=1ulajNxzjKCSM1dcRAgc72CsJCu4ZAU6v,600000,30100,500000,30100,450000,1000000,,1000000,350000,1000000,,1000000
RP009,109하1060,르노,SM6,SM6 LFD 16~,2.0 Lpe SE,"네비,버튼시동,열선핸들,가죽시트,전동시트(운전석)",블랙,블랙,,140797,LPG,,출고협의,중고렌트,,17593673,2019-12-13,"1개월 계약시 월주행 3천 KM / 1KM 초과시 300원 / 월렌트 계약시 수도권 (경기 일부지역제외) 무상배차 / 12개월 약시 전국 무상배차(제주,섬 제외) / 회차는 대면진행",https://drive.google.com/open?id=1U4HjrWBdYp1_PcUEXkfSCtYQmnEYeRga,600000,30100,500000,30100,450000,1000000,,1000000,350000,1000000,,1000000
RP009,109하1059,르노,SM6,SM6 LFD 16~,2.0 Lpe SE,"네비,버튼시동,열선핸들,가죽시트,전동시트(운전석)",블랙,블랙,,193295,LPG,,출고협의,중고렌트,,17593673,2019-12-13,"1개월 계약시 월주행 3천 KM / 1KM 초과시 300원 / 월렌트 계약시 수도권 (경기 일부지역제외) 무상배차 / 12개월 약시 전국 무상배차(제주,섬 제외) / 회차는 대면진행",https://drive.google.com/open?id=1UDpnKUvbA6Lf2z_Ld098V6NlU2hCshuY,600000,30100,500000,30100,450000,1000000,,1000000,350000,1000000,,1000000
RP009,109하1058,르노,SM6,SM6 LFD 16~,2.0 Lpe SE,"네비,버튼시동,열선핸들,가죽시트,전동시트(운전석)",그레이,블랙,,170614,LPG,,출고협의,중고렌트,,17593673,2019-12-17,"1개월 계약시 월주행 3천 KM / 1KM 초과시 300원 / 월렌트 계약시 수도권 (경기 일부지역제외) 무상배차 / 12개월 약시 전국 무상배차(제주,섬 제외) / 회차는 대면진행",https://drive.google.com/open?id=1j0xzhk1QmBROSEoZsra3IFOzcg1IYInm,600000,30100,500000,30100,450000,1000000,,1000000,350000,1000000,,1000000
RP009,109하1057,르노,SM6,SM6 LFD 16~,2.0 Lpe SE,"네비,버튼시동,열선핸들,가죽시트,전동시트(운전석)",화이트,블랙,,173103,LPG,,출고협의,중고렌트,,17593673,2019-12-11,"1개월 계약시 월주행 3천 KM / 1KM 초과시 300원 / 월렌트 계약시 수도권 (경기 일부지역제외) 무상배차 / 12개월 약시 전국 무상배차(제주,섬 제외) / 회차는 대면진행",https://drive.google.com/open?id=19b59tQo8MNDnNoDsZt_wS4YwE3dNV6ps,600000,30100,500000,30100,450000,1000000,,1000000,350000,1000000,,1000000
RP009,109하1056,르노,SM6,SM6 LFD 16~,2.0 Lpe SE,"네비,버튼시동,열선핸들,가죽시트,전동시트(운전석)",블랙,블랙,,188289,LPG,,출고협의,중고렌트,,17593673,2019-12-13,"1개월 계약시 월주행 3천 KM / 1KM 초과시 300원 / 월렌트 계약시 수도권 (경기 일부지역제외) 무상배차 / 12개월 약시 전국 무상배차(제주,섬 제외) / 회차는 대면진행",https://drive.google.com/open?id=16rNksbC4VUij_SAYfnzgFv-hTgKDjy3r,600000,30100,500000,30100,450000,1000000,,1000000,350000,1000000,,1000000
RP009,133하3028,르노,XM3,XM3 LJB 20~,1.6 Gte RE,"사각지대 경보시스템,버튼시동,열선핸들,풀오토에어컨,가죽시트,전자식 파킹브레이크,헤드램프,차선이탈 방지 보조 시스템",화이트,블랙,,34367,가솔린,,출고협의,중고렌트,,20658067,2023-09-12,"1개월 계약시 월주행 3천 KM / 1KM 초과시 300원 / 월렌트 계약시 수도권 (경기 일부지역제외) 무상배차 / 12개월 약시 전국 무상배차(제주,섬 제외) / 회차는 대면진행",https://drive.google.com/open?id=1ixD6RilXSARAJJ4g1Vb4ERIdlTi2-XOq,700000,30100,650000,30100,600000,1000000,,1000000,500000,1000000,,1000000
RP009,133하3027,르노,XM3,XM3 LJB 20~,1.6 Gte RE,"사각지대 경보시스템,버튼시동,열선핸들,풀오토에어컨,가죽시트,전자식 파킹브레이크,헤드램프,차선이탈 방지 보조 시스템",화이트,블랙,,49728,가솔린,,출고협의,중고렌트,,20658067,2023-09-12,"1개월 계약시 월주행 3천 KM / 1KM 초과시 300원 / 월렌트 계약시 수도권 (경기 일부지역제외) 무상배차 / 12개월 약시 전국 무상배차(제주,섬 제외) / 회차는 대면진행",https://drive.google.com/open?id=1QBPlPa5mE5MuW2sH30ah5deUbZShtlt2,700000,30100,650000,30100,600000,1000000,,1000000,500000,1000000,,1000000
